,Year,Military Expenditure GDP,Relative Military Expenditure,Military Expenditure USD,Total Armed Forces Personel,Relative Armed Forces Personel,Destination country,source_hash
1988,2018,0.693991110098086,4.24416464177896,593678722.089905,71050.0,1.44069399882514,DO,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1989,2019,0.689583104134605,4.15631564345448,613299023.334698,71000.0,1.39451249512657,DO,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1990,2020,0.750479965269961,3.37787465187283,599052525.398084,,,DO,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1991,2021,0.65056272603802,3.3993023239146,581619424.687292,,,DO,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1992,1963,2.5114854517611,,66436300.1462409,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1993,1964,3.49645390070922,,99856999.9149291,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1994,1965,3.41863517060367,,105528391.390828,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1995,1966,3.51259360108918,,104515642.912989,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1996,1967,3.01910043130006,,99249350.8282257,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1997,1968,2.61472785485592,,99249350.8282257,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1998,1969,2.38686735837108,,99249350.8282257,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
1999,1970,2.13053918358437,,98844251.4370901,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2000,1971,2.08758503401361,,99946261.0734758,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2001,1972,1.79584396646008,,109942841.328331,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2002,1973,1.68816199376947,,136757097.791798,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2003,1974,1.95766814852145,,260168630.030497,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2004,1975,2.13109429304577,,332252159.18327,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2005,1976,2.70172122848464,,480640373.503177,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2006,1977,2.24195045907314,,471669447.954548,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2007,1978,2.37522893772894,,627852442.068635,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2008,1979,2.13869586579631,,711681247.356142,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2009,1980,2.10206329573495,,890174464.813874,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2010,1981,1.81804887475257,,806569334.609262,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2011,1982,2.06309744064138,,932452707.749462,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2012,1983,1.95121325165132,,952430671.56699,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2013,1984,1.75512400703414,,929290821.271549,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2014,1985,1.64370689684736,,953299653.924182,170000.0,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2015,1986,1.78721366645198,,1127103217.13537,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2016,1987,1.85637627675836,,1196971384.03296,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2017,1988,1.74969874927024,,1028611425.29633,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2018,1989,1.54012377856337,,854300945.251138,126000.0,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2019,1990,1.46107058594342,5.68261540620177,904269155.155841,126000.0,1.97892258973118,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2020,1991,1.21083405924608,4.35629929474607,565098062.567328,126000.0,1.90165601034984,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2021,1992,2.14013212989672,7.45002008266283,1053301642.69261,126000.0,1.83559346849226,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2022,1993,2.50563157717782,7.63411561037072,1276911083.12558,126000.0,1.7637336056762,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2023,1994,3.14643001210165,10.1321728964375,1334911647.6746,126000.0,1.69709220759909,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2024,1995,2.93502710736712,9.98956008046377,1234655191.58587,162900.0,2.1214813070669,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2025,1996,3.0940883958553,10.9740563531505,1452431007.74627,164900.0,2.06942058984385,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2026,1997,3.63740346813324,11.9647986975802,1752395277.54721,270200.0,3.2819082681132,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2027,1998,3.96567378793071,12.8175175480366,1910962052.4694,268200.0,3.16382117403246,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2028,1999,3.75507998270644,11.7562263129399,1826496569.97712,303200.0,3.48450035172537,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2029,2000,3.43338563505363,12.0170916085091,1881163649.11945,305200.0,3.41898648783381,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2030,2001,3.82069546333074,12.2257060410529,2091627274.4933,305200.0,3.33705635984227,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2031,2002,3.70082935899902,10.7942109288645,2100602520.77322,317900.0,3.39784028184011,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2032,2003,3.25121089347184,10.0962897181785,2206395762.00013,308700.0,3.23042810026654,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2033,2004,3.2838845233139,10.6741362185341,2802224794.13161,318000.0,3.26248307586904,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2034,2005,2.83417835011465,10.4551237521367,2924820166.95712,319000.0,3.21701455804977,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2035,2006,2.6438075477202,9.16289103934996,3093978245.36867,334000.0,3.31429795082118,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2036,2007,2.92332102697669,8.79552617297541,3945815125.46831,334000.0,3.26028186991417,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2037,2008,3.02474714090386,7.97041124052177,5172336907.04026,334000.0,3.21067898747105,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2038,2009,3.84851369829344,9.03416923868919,5280588155.94226,334200.0,3.1672246270195,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2039,2010,3.51801260882618,9.44418326639713,5671309117.30702,317200.0,2.9283085085641,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2040,2011,4.32570635861069,10.7810465717582,8652237040.00252,317200.0,2.86595912773649,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2041,2012,4.46107862007699,10.2451866793291,9326287144.03632,317200.0,2.8086127011629,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2042,2013,4.84450891704059,13.3879724727102,10161588239.1481,317200.0,2.68957155091278,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2043,2014,5.54848333584853,13.6643448347137,9724379971.92326,317200.0,2.8122225290764,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2044,2015,6.27024285623508,13.687051931271,10412714002.8964,317200.0,2.70883800243522,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2045,2016,6.38492898301865,15.3243976630882,10217081699.5693,317200.0,2.66142637518846,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2046,2017,5.92438332688534,15.3556750789207,10073364021.3013,317000.0,2.62696398705843,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2047,2018,5.46782435628871,14.463099790871,9583724288.3703,317000.0,2.5938047015615,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2048,2019,6.02104599353676,15.888711845293,10303600575.2107,317000.0,2.55719753092495,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2049,2020,6.65999372695062,17.3924266543925,9708277440.22726,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2050,2021,5.59258407076549,15.2394677931813,9112461105.34894,,,DZ,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2051,1960,2.37623678350892,,22400000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2052,1961,2.04676698378785,,18700000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2053,1962,2.04545378336297,,18300000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2054,1963,1.76521231065259,,17100000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2055,1964,1.90995401275775,,20600000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2056,1965,2.0695652173913,,23800000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2057,1966,1.8242215194411,,22900000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2058,1967,1.80442333340465,,25300000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2059,1968,1.92397349775755,,29300000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2060,1969,2.37061630052488,,39700000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2061,1970,1.83368971819713,,30700000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2062,1971,1.85402516979624,,29700000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2063,1972,1.99002320804546,,37300000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2064,1973,1.9765704092947,,49200000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2065,1974,2.01588995612475,,74800000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2066,1975,2.36680898459254,,102000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2067,1976,2.20068766787297,,117000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2068,1977,3.08037216906285,,205000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2069,1978,2.14272648880295,,164000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2070,1979,1.9874937490116,,186000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2071,1980,1.78122469851281,,209000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2072,1981,1.67784031835944,,234000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2073,1982,1.65400283130616,,229000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2074,1983,1.57477834994725,,200000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2075,1984,1.48523232727441,,193000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2076,1985,1.77973855389976,,284000000.0,42500.0,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2077,1986,1.83738682762294,,207000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2078,1987,1.96631614944003,,207000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2079,1988,1.97762684778266,,198000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2080,1989,1.92398919308504,,189000000.0,46000.0,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2081,1990,1.89032378813401,,202000000.0,53000.0,1.3092067121299,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2082,1991,1.77836016473231,,209000000.0,53000.0,1.26928778585918,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2083,1992,1.66720659929361,,211000000.0,57000.0,1.33019531701238,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2084,1993,1.82142150069293,,276000000.0,57000.0,1.29847172156392,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2085,1994,1.55934346817278,,291000000.0,57000.0,1.2638505268372,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2086,1995,2.34132011021456,9.84455958549223,475000000.0,57400.0,1.24307726158309,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2087,1996,1.95039752732418,8.01300439854657,419000000.0,57400.0,1.21537478749468,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2088,1997,2.10417123484069,8.78985379601902,499000000.0,57370.0,1.17294702070026,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2089,1998,2.35723486474882,9.69793322734499,549000000.0,57370.0,1.10982359279514,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2090,1999,1.75192504601763,6.494076349276,296000000.0,57370.0,1.1092219128268,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2091,2000,1.45207595274333,6.25440865271573,266000000.0,57800.0,1.11774906224141,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2092,2001,1.56937598177954,7.76228016979988,384000000.0,59800.0,1.11862242583561,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2093,2002,1.76889198532555,8.19672131147541,505000000.0,59800.0,1.0817195723409,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2094,2003,2.2785533646602,11.2190678609382,739000000.0,59800.0,1.0458730775305,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2095,2004,1.9403327987762,9.47551047644468,710000000.0,46270.0,0.764894278617246,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2096,2005,2.29840279075247,10.7432432432432,954000000.0,47270.0,0.768487930496306,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2097,2006,2.02982587683564,9.56889605157131,950000000.0,57400.0,0.898114959966604,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2098,2007,2.56823582019659,10.646078829744,1310000000.0,58400.0,0.908092487975938,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2099,2008,2.66504173599459,7.56399062543082,1646000000.0,58400.0,0.890036046459882,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2100,2009,3.11741808812028,9.45657447840854,1949000000.0,58983.0,0.913371053525653,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2101,2010,3.01055129218138,8.68051237408282,2094000000.0,58983.0,0.911966751550404,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2102,2011,3.09511005659875,7.84180249280921,2453700000.0,58983.0,0.90501896331039,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2103,2012,2.94545286467451,7.31699158049387,2589776000.0,58500.0,0.868914258214582,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2104,2013,2.87589068305185,6.57539596702478,2735825000.0,58983.0,0.86017939472001,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2105,2014,2.73923080937619,6.28358589275245,2786519000.0,40750.0,0.578389522278642,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2106,2015,2.6160741592884,6.59299964465201,2597510000.0,40750.0,0.539831053413733,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2107,2016,2.51476680030726,6.52101712506487,2513200000.0,40750.0,0.512456013668177,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2108,2017,2.36126338358467,6.46734420546758,2462700000.0,41000.0,0.50055213342034,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2109,2018,2.35188715281228,6.29481481481482,2549400000.0,41250.0,0.501394667251404,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2110,2019,2.18363240921904,5.96127458454033,2346000000.0,42000.0,0.500753156592904,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2111,2020,2.53154058669661,6.64195512459127,2356300000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2112,2021,2.45571202299679,6.5128937511789,2417000000.0,,,EC,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2113,1962,6.67547918043622,,249697766.811953,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2114,1963,8.6646884272997,,335799697.780272,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2115,1964,10.3283898305085,,448499596.350363,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2116,1965,10.1174345076784,,515199536.320417,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2117,1966,8.71826883062838,,481849566.33539,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2118,1967,8.90769850866586,,508299542.530412,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2119,1968,11.1330438215555,,648599416.260525,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2120,1969,14.3360534124629,,888949199.94572,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2121,1970,15.9878828677213,,1092499016.75088,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2122,1971,17.1870121760849,,1266148860.46603,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2123,1972,13.5645302897278,,1066049040.55586,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2124,1973,13.5135135135135,,1243856104.69499,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2125,1974,17.2742435072671,,1852779424.69282,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2126,1975,15.4318460908719,,1926890601.68053,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2127,1976,13.7268961121734,,2201613068.1005,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2128,1977,13.1120584652862,,2751058000.94045,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2129,1978,9.94071348257181,,2485279986.91554,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2130,1979,6.4689378757515,,1152855495.92072,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2131,1980,6.16031027795734,,1361426626.53339,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2132,1981,7.41690962099125,,1817140261.2282,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2133,1982,7.18896060538616,,2307139561.2292,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2134,1983,7.95867393278837,,3004281422.45511,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2135,1984,8.26523207017322,,3742137511.23213,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2136,1985,7.85693305919735,,4203565423.47797,445000.0,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2137,1986,7.49813056581541,,4727136104.09128,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2138,1987,6.52874277064007,,4805707420.41797,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2139,1988,5.06087662337662,,4453565066.33562,,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2140,1989,3.96809895833333,,3516344801.40585,450000.0,,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2141,1990,3.4676995357893,,2260645161.29032,434000.0,2.76261733166812,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2142,1991,3.61174470420041,,1345757343.0295,434000.0,2.68376940979025,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2143,1992,3.21550063172359,,1415819974.41108,424000.0,2.52607532315742,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2144,1993,3.09773699249923,,1526165392.00363,424000.0,2.42065420920367,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2145,1994,3.15393465100637,,1714409786.33021,430000.0,2.33695042534672,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2146,1995,3.08203623414837,,1948876985.79982,610000.0,3.28458152815963,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2147,1996,2.97481186979645,,2115742979.46619,672000.0,3.56195860018207,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2148,1997,2.84148521846447,,2267650313.53744,680000.0,3.54691665752553,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2149,1998,2.65938329094369,,2372048406.13931,680000.0,3.49008090777415,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2150,1999,2.56976747814276,9.78906084375662,2447978793.90325,680000.0,3.27931735029422,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2151,2000,2.55126513982739,9.81538660154275,2627698333.83736,678500.0,3.26631239011699,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2152,2001,2.98556856033807,10.7155092019869,2834256229.54946,768000.0,3.69372284987455,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2153,2002,3.27845479650374,10.6017808297011,2902768425.24007,773000.0,3.75430251324569,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2154,2003,3.17728527009726,10.3704144299543,2383914898.27171,780000.0,3.6002149605271,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2155,2004,2.87753123653597,9.55409661131643,2369743586.43306,798000.0,3.50665264298563,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2156,2005,2.71422040657605,8.95487731687847,2659439713.57524,799000.0,3.34955835926307,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2157,2006,2.60621860261331,7.54541118575014,2952520159.00453,866000.0,3.47038272791318,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
2158,2007,2.37963467509709,7.6121862950134,3306908257.22261,866000.0,3.32033966077861,EG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
